mode,policy,episode,steps,collision,arrived,near_miss,min_distance,reward
perfect_v2v,random,66,700,0,0,0,20.925739858672358,-531.4332103937786
perfect_v2v,random,67,700,0,0,0,23.02796863652892,-502.75582285930994
perfect_v2v,random,68,700,0,0,0,18.857235666330006,-581.0315685796797
perfect_v2v,random,69,700,0,0,0,13.813882610524914,-582.4850037009288
perfect_v2v,random,70,700,0,0,0,37.13544431154875,-508.02177280414276
perfect_v2v,random,71,700,0,0,0,31.796915601029315,-529.5032616679076
perfect_v2v,random,72,700,0,0,0,28.8838242697209,-474.8946306615179
perfect_v2v,random,73,700,0,0,0,43.47557144768865,-486.3526639365585
perfect_v2v,random,74,529,0,1,0,21.381340255759675,-318.1132895758412
perfect_v2v,random,75,700,0,0,0,30.11188387209615,-526.4536347818828
perfect_v2v,random,76,700,0,0,0,20.05228610729975,-581.0322068839395
perfect_v2v,random,77,700,0,0,0,43.73818759832845,-456.65073784076554
perfect_v2v,random,78,700,0,0,0,43.046245904610686,-479.3745450906209
perfect_v2v,random,79,103,0,1,0,14.422215840172774,38.34319465771941
perfect_v2v,random,80,700,0,0,0,15.906296644771665,-550.9375973715677
perfect_v2v,random,81,700,0,0,0,26.553357923206715,-522.0672634552145
perfect_v2v,random,82,700,0,0,0,31.46343989201367,-464.40003209435133
perfect_v2v,random,83,75,1,0,1,4.328362826156268,-169.47697926717785
perfect_v2v,random,84,700,0,0,0,24.921236292145707,-517.1709665425673
perfect_v2v,random,85,700,0,0,0,31.987497346380994,-548.3672099284375
perfect_v2v,random,86,700,0,0,0,46.06309398854384,-460.61695682815576
perfect_v2v,random,87,322,0,1,0,19.061225177772418,-242.22170926366573
perfect_v2v,random,88,700,0,0,0,40.60954058411282,-478.138243241873
perfect_v2v,random,89,572,0,1,0,25.028331703713892,-376.07041916512753
perfect_v2v,random,90,129,0,1,0,11.239056265594403,-103.06087748012862
perfect_v2v,random,91,700,0,0,0,32.30659104725445,-500.6736850699317
perfect_v2v,random,92,588,0,1,0,18.38645288295124,-377.9445237107363
perfect_v2v,random,93,552,0,1,0,13.637495791912848,-382.9222228701849
perfect_v2v,random,94,700,0,0,0,49.37839476619849,-512.5921061833415
perfect_v2v,random,95,700,0,0,0,35.74166875469817,-513.1590649974673
perfect_v2v,random,96,700,0,0,0,25.182010781012945,-519.7821973542066
perfect_v2v,random,97,60,1,0,1,3.2896135071180477,-278.46865154299917
perfect_v2v,random,98,700,0,0,0,41.76925146959431,-494.16303254450264
perfect_v2v,random,99,700,0,0,0,40.45923210158612,-487.8168010800549
perfect_v2v,random,100,700,0,0,0,44.02935074124008,-469.99628487334445
perfect_v2v,random,101,700,0,0,0,26.8866702512522,-447.4396129705055
perfect_v2v,random,102,700,0,0,0,10.248689448346296,-585.311882455979
perfect_v2v,random,103,700,0,0,0,26.18959296157613,-496.37542455437125
perfect_v2v,random,104,700,0,0,0,21.365773180348835,-514.3415022240994
perfect_v2v,random,105,700,0,0,0,40.58609378076353,-508.2149794622373
perfect_v2v,random,106,700,0,0,0,29.687081254074908,-467.34520845875505
perfect_v2v,random,107,700,0,0,0,24.096352680322184,-537.8283946897692
perfect_v2v,random,108,700,0,0,0,46.2319320670343,-497.023549695401
perfect_v2v,random,109,700,0,0,0,32.683239159219696,-532.4615048366752
perfect_v2v,random,110,700,0,0,0,15.743194633913829,-556.0921632868933
perfect_v2v,random,111,700,0,0,0,45.083135215775066,-504.46870569435436
perfect_v2v,random,112,700,0,0,0,53.11403782875097,-500.1073716998554
perfect_v2v,random,113,700,0,0,0,56.276951271777705,-484.4738400588054
perfect_v2v,random,114,397,0,1,0,14.237218836851115,-302.12107315011804
perfect_v2v,random,115,126,0,1,0,8.04195979472879,-120.8053543709735
perfect_v2v,random,116,682,0,1,0,27.53537761745811,-385.8730300297162
perfect_v2v,random,117,66,1,0,1,4.469154873614095,-123.52767266171391
perfect_v2v,random,118,700,0,0,0,28.16558494555907,-468.81961325292207
perfect_v2v,random,119,304,0,1,0,11.498444028666144,-234.01019225807823
perfect_v2v,random,120,60,1,0,1,4.488867016753442,-95.10108078082631
perfect_v2v,random,121,700,0,0,0,13.568485012661709,-530.9509161882394
perfect_v2v,random,122,64,1,0,1,3.652520672022211,-174.59850676143333
perfect_v2v,random,123,660,0,1,0,18.12604945644728,-472.3825146486149
perfect_v2v,random,124,700,0,0,0,48.87068530444161,-442.7197494959978
perfect_v2v,random,125,700,0,0,0,40.27678757780436,-481.3815058875303
perfect_v2v,random,126,700,0,0,0,49.17075877944662,-487.5074431606924
perfect_v2v,random,127,480,0,1,0,22.17234738761593,-338.7308955243084
perfect_v2v,random,128,700,0,0,0,34.81476512304824,-508.8186765988373
perfect_v2v,random,129,700,0,0,0,32.97637936903884,-473.2136733379042
perfect_v2v,random,130,700,0,0,0,39.17297935870655,-486.0326857376573
perfect_v2v,random,131,700,0,0,0,26.915909220065497,-478.19268205866075
perfect_v2v,random,132,700,0,0,0,45.71649924921569,-515.9011334188375
perfect_v2v,random,133,700,0,0,0,28.852839625828047,-505.80787814772845
perfect_v2v,random,134,700,0,0,0,32.05061230705875,-531.5295624756859
perfect_v2v,random,135,700,0,0,0,37.80765005090279,-503.29233691614655
perfect_v2v,random,136,700,0,0,0,40.094099225944234,-511.1237907543298
perfect_v2v,random,137,700,0,0,0,20.124014929689785,-497.5670834459215
perfect_v2v,random,138,700,0,0,0,18.81346131864191,-560.1169757787289
perfect_v2v,random,139,700,0,0,0,43.769249747791584,-481.95666111874937
perfect_v2v,random,140,700,0,0,0,17.463400445040033,-572.1101817024754
perfect_v2v,random,141,700,0,0,0,38.57416708136474,-448.12115544409903
perfect_v2v,random,142,700,0,0,0,44.79997317573801,-504.05163506050945
perfect_v2v,random,143,700,0,0,0,35.63337513699382,-466.54882776137083
perfect_v2v,random,144,67,1,0,1,4.20216262615037,-224.87458609817645
perfect_v2v,random,145,700,0,0,0,11.21995042091117,-458.07641650564534
perfect_v2v,random,146,700,0,0,0,42.52490408751394,-470.1310454773309
perfect_v2v,random,147,129,0,1,1,4.754638979849404,-100.16091876600535
perfect_v2v,random,148,700,0,0,0,23.364557852084516,-533.9688794651033
perfect_v2v,random,149,700,0,0,0,57.97175512438581,-502.0258197910997
perfect_v2v,random,150,700,0,0,0,61.18003800170577,-525.9516265439837
perfect_v2v,random,151,66,1,0,1,3.690100137547077,-257.9450406423067
perfect_v2v,random,152,700,0,0,0,26.542293979829736,-527.8874824793058
perfect_v2v,random,153,700,0,0,0,28.786832580679217,-501.95339128214033
perfect_v2v,random,154,700,0,0,0,51.31208257199023,-475.7628834614615
perfect_v2v,random,155,693,0,1,0,24.694931986171767,-474.7408299842773
perfect_v2v,random,156,700,0,0,0,56.36786363478472,-533.5431783319772
perfect_v2v,random,157,700,0,0,0,44.687415949207406,-489.10042485179764
perfect_v2v,random,158,52,1,0,1,4.028151203307357,-239.37010816483348
perfect_v2v,random,159,439,0,1,0,13.797976026728676,-328.060371146395
perfect_v2v,random,160,700,0,0,0,30.513675047856136,-501.2905581461746
perfect_v2v,random,161,700,0,0,0,28.571903276730286,-507.10064712484325
perfect_v2v,random,162,700,0,0,0,31.13765924911907,-499.74673126647554
perfect_v2v,random,163,370,0,1,1,6.445186686108265,-175.5803181736311
perfect_v2v,random,164,700,0,0,0,41.26134694508128,-489.3973779452797
perfect_v2v,random,165,700,0,0,0,27.335988875201412,-495.3785733528266
perfect_v2v,random,166,700,0,0,0,22.261633412693865,-539.8020679631974
perfect_v2v,random,167,700,0,0,0,31.15026479550125,-469.41389143627686
perfect_v2v,random,168,700,0,0,0,23.236356995162353,-469.5512576520313
perfect_v2v,random,169,700,0,0,0,39.79975051304991,-488.3271230467336
perfect_v2v,random,170,700,0,0,0,42.26832591299709,-493.96940537802845
perfect_v2v,random,171,700,0,0,0,59.11212626639734,-499.5443706109732
perfect_v2v,random,172,700,0,0,0,51.536272573602474,-495.2650904811718
perfect_v2v,random,173,700,0,0,0,40.19692744806573,-486.01381603699105
perfect_v2v,random,174,55,1,0,1,3.7038457374648295,-207.43296946464062
perfect_v2v,random,175,655,0,1,0,18.21548027164767,-464.1806389643813
perfect_v2v,random,176,700,0,0,1,4.8504036275566005,-474.0104219031097
perfect_v2v,random,177,700,0,0,0,17.148272567499493,-576.209704290028
perfect_v2v,random,178,700,0,0,0,21.42707794361487,-510.36969535965954
perfect_v2v,random,179,700,0,0,0,23.359051697451488,-523.4882548622012
perfect_v2v,random,180,700,0,0,0,42.57623985656168,-507.2022433741089
perfect_v2v,random,181,56,1,0,1,3.878868839212178,-259.80151094815824
perfect_v2v,random,182,700,0,0,0,29.32080905061528,-518.3986762125081
perfect_v2v,random,183,700,0,0,0,34.503679388686955,-480.12867412181834
perfect_v2v,random,184,700,0,0,0,35.3019232913374,-505.730449607027
perfect_v2v,random,185,700,0,0,0,52.77877882210192,-479.33285021126125
perfect_v2v,random,186,700,0,0,0,33.164864661589846,-491.6884794550632
perfect_v2v,random,187,700,0,0,0,39.94772982286915,-524.6885784956391
perfect_v2v,random,188,700,0,0,0,42.333207964575884,-495.4942560900028
perfect_v2v,random,189,700,0,0,0,30.61248217065107,-500.4669884877581
perfect_v2v,random,190,700,0,0,0,31.976529828564708,-506.9821438046541
perfect_v2v,random,191,700,0,0,0,28.86536185725726,-480.87401050279954
perfect_v2v,random,192,700,0,0,0,38.395188087839585,-478.0286221954867
perfect_v2v,random,193,649,0,1,1,4.6749058781255375,-406.7104657511481
perfect_v2v,random,194,123,0,1,0,14.665363528606457,-83.2924290273298
perfect_v2v,random,195,700,0,0,0,50.15360773421309,-494.2325634674056
perfect_v2v,random,196,645,0,1,0,10.959177487565801,-437.685232941931
perfect_v2v,random,197,700,0,0,0,23.117263514018255,-521.7109968756425
perfect_v2v,random,198,700,0,0,0,31.028918570563487,-512.7664974003549
perfect_v2v,random,199,700,0,0,0,30.906147257428202,-495.53707592054036
perfect_v2v,hold,0,100,0,1,1,7.216323861413761,-56.99863161236989
perfect_v2v,hold,1,104,0,1,0,20.350521052200765,-35.081910777496105
perfect_v2v,hold,2,69,1,0,1,3.7804303466934157,-235.55721959876195
perfect_v2v,hold,3,121,0,1,1,4.896775744537401,-89.42133215945
perfect_v2v,hold,4,91,0,1,1,6.879013972613114,22.174800475214568
perfect_v2v,hold,5,95,0,1,0,8.084426946095652,-50.89756536161252
perfect_v2v,hold,6,103,0,1,1,5.312930822346507,-67.06502946703834
perfect_v2v,hold,7,100,0,1,0,8.949189757776587,-57.0099092685393
perfect_v2v,hold,8,111,0,1,0,21.712587868603425,-39.214717275904334
perfect_v2v,hold,9,93,0,1,1,4.83670990446788,21.636604096946346
perfect_v2v,hold,10,91,0,1,0,11.443173335569103,22.685985477119434
perfect_v2v,hold,11,119,0,1,0,12.671293025750227,-67.38235567430306
perfect_v2v,hold,12,114,0,1,0,24.026158274541974,-37.27590562784346
perfect_v2v,hold,13,57,1,0,1,3.853317138464181,-209.31108481722003
perfect_v2v,hold,14,61,1,0,1,4.434351050204733,-129.28135360831985
perfect_v2v,hold,15,98,0,1,0,12.418808436531815,-44.96691737575114
perfect_v2v,hold,16,102,0,1,0,10.801466935820075,-53.04631743302235
perfect_v2v,hold,17,94,0,1,1,6.509952305358764,21.626482775010068
perfect_v2v,hold,18,108,0,1,0,16.33934393908495,-47.161833113859615
perfect_v2v,hold,19,108,0,1,0,19.706874035411605,-39.14018690102661
perfect_v2v,hold,20,113,0,1,0,15.758880269467285,-51.25086232498025
perfect_v2v,hold,21,58,1,0,1,4.054616651745194,-213.34457245539915
perfect_v2v,hold,22,110,0,1,0,9.326854992484172,-63.18065458769172
perfect_v2v,hold,23,98,0,1,0,12.343250067808967,-44.965809515291795
perfect_v2v,hold,24,111,0,1,1,7.230612154308038,-71.21123610847728
perfect_v2v,hold,25,118,0,1,1,6.374315413669682,-79.35147791083426
perfect_v2v,hold,26,105,0,1,0,8.341950951327009,-61.093187640663075
perfect_v2v,hold,27,98,0,1,1,6.00695496617326,-58.962268035216624
perfect_v2v,hold,28,94,0,1,1,5.135208306918052,-56.86748266195532
perfect_v2v,hold,29,123,0,1,0,15.478298308278937,-63.45338498832166
perfect_v2v,hold,30,115,0,1,0,16.33249015028442,-53.28594178801298
perfect_v2v,hold,31,92,0,1,0,11.398353248225382,22.153010894015157
perfect_v2v,hold,32,118,0,1,0,16.573204950450982,-57.35201525292345
perfect_v2v,hold,33,65,1,0,1,3.984296742447084,-225.47142620961023
perfect_v2v,hold,34,125,0,1,0,26.57110804150521,50.50079522105412
perfect_v2v,hold,35,67,1,0,1,3.9656304300276535,-231.52187515949146
perfect_v2v,hold,36,117,0,1,1,5.3867604900667825,-83.33484698961257
perfect_v2v,hold,37,98,0,1,0,13.43861623121763,-42.95629269696116
perfect_v2v,hold,38,65,1,0,1,4.312590062009257,-227.4455484140517
perfect_v2v,hold,39,105,0,1,0,13.342583441004951,-49.08309078197982
perfect_v2v,hold,40,59,1,0,1,4.434729375753078,-215.36159251783644
perfect_v2v,hold,41,91,0,1,0,10.864527985848095,-40.81561344704069
perfect_v2v,hold,42,62,1,0,1,4.296520764494491,-129.80277133796565
perfect_v2v,hold,43,60,1,0,1,4.350316324701112,-217.39453769760615
perfect_v2v,hold,44,120,0,1,0,10.344446034716725,-73.38398116174858
perfect_v2v,hold,45,62,1,0,1,3.7961096457257177,-221.42037468729166
perfect_v2v,hold,46,92,0,1,1,4.622245412025673,22.155135896116608
perfect_v2v,hold,47,97,0,1,0,8.780321261613187,-50.93235528173729
perfect_v2v,hold,48,109,0,1,0,11.017043968251864,-59.16603277241455
perfect_v2v,hold,49,110,0,1,0,13.095625886180828,-55.18430937320261
perfect_v2v,hold,50,96,0,1,0,8.37724602068488,-50.90187050499962
perfect_v2v,hold,51,56,1,0,1,3.490398442176297,-209.28239104836922
perfect_v2v,hold,52,101,0,1,1,6.602565251780321,-61.008867563389856
perfect_v2v,hold,53,125,0,1,0,22.732773650595103,-49.49075442567029
perfect_v2v,hold,54,115,0,1,0,18.47983795190747,-47.30054902951075
perfect_v2v,hold,55,94,0,1,0,13.050168522868205,-38.88496525061106
perfect_v2v,hold,56,97,0,1,0,15.01764701670992,20.553197767646406
perfect_v2v,hold,57,62,1,0,1,3.1338020712408037,-221.35535197863226
perfect_v2v,hold,58,112,0,1,0,21.229987694978764,-41.22671702531679
perfect_v2v,hold,59,102,0,1,0,17.452569502547043,-39.0261203549574
perfect_v2v,hold,60,111,0,1,1,6.618926593591141,-71.21755629378774
perfect_v2v,hold,61,109,0,1,0,12.466842908361633,-57.179848743512835
perfect_v2v,hold,62,101,0,1,1,6.3433241098063675,-63.0150526398167
perfect_v2v,hold,63,103,0,1,0,19.573215580029604,-35.04357027903957
perfect_v2v,hold,64,91,0,1,1,7.462216898258298,-46.82482165683216
perfect_v2v,hold,65,123,0,1,0,17.710919318936828,-59.456495092224884
perfect_v2v,hold,66,92,0,1,0,10.738017955112289,-40.82902608423508
perfect_v2v,hold,67,66,1,0,1,3.7180966811222214,-229.48145714406087
perfect_v2v,hold,68,105,0,1,0,11.886229313117731,-55.10040826191333
perfect_v2v,hold,69,62,1,0,1,4.031001786990233,-221.41613393707377
perfect_v2v,hold,70,109,0,1,0,16.20431287694482,-49.173254112481274
perfect_v2v,hold,71,114,0,1,0,8.623956412625484,-71.27309684271634
perfect_v2v,hold,72,94,0,1,1,4.581343722559835,21.620020636538253
perfect_v2v,hold,73,105,0,1,1,6.732280424537028,-65.09215202861441
perfect_v2v,hold,74,58,1,0,1,3.0093497151105937,-213.2825962115103
perfect_v2v,hold,75,70,1,0,1,4.054179157866692,-237.58271559015702
perfect_v2v,hold,76,95,0,1,0,8.868653653165522,-50.89636644613668
perfect_v2v,hold,77,96,0,1,1,7.5316195330903914,-52.90322973460948
perfect_v2v,hold,78,108,0,1,0,16.304388560892228,-47.141743836181135
perfect_v2v,hold,79,92,0,1,0,15.650340821817824,22.167364645612373
perfect_v2v,hold,80,59,1,0,1,4.2060675118700805,-215.35792162670788
perfect_v2v,hold,81,70,1,0,1,4.17390583297412,-133.4364433559716
perfect_v2v,hold,82,90,0,1,0,10.393602608928688,-40.79161744996169
perfect_v2v,hold,83,70,1,0,1,3.375298711911292,-237.51440715453077
perfect_v2v,hold,84,97,0,1,1,7.5994901434975635,-54.94129826300383
perfect_v2v,hold,85,123,0,1,0,15.649660084738581,-63.460088912693564
perfect_v2v,hold,86,65,1,0,1,3.8164719349058913,-131.36585995164523
perfect_v2v,hold,87,102,0,1,0,16.205107054029064,-41.04259456506959
perfect_v2v,hold,88,116,0,1,0,14.049791571579142,-61.3123051779922
perfect_v2v,hold,89,102,0,1,0,8.055821427772798,-59.03772648330121
perfect_v2v,hold,90,109,0,1,0,12.893056966171608,-57.18196537385815
perfect_v2v,hold,91,113,0,1,0,14.723470738353402,-57.247629096395315
perfect_v2v,hold,92,63,1,0,1,3.662432710165935,-223.39436557091048
perfect_v2v,hold,93,55,1,0,1,3.5444890643590656,-207.27312178889912
perfect_v2v,hold,94,115,0,1,0,14.582340364336794,-59.28170413907711
perfect_v2v,hold,95,103,0,1,0,18.154336140204727,-39.06180578796297
perfect_v2v,hold,96,97,0,1,1,7.407881116875455,-54.943997829092936
perfect_v2v,hold,97,60,1,0,1,3.8278963347904793,-217.3820915429991
perfect_v2v,hold,98,91,0,1,0,13.25555264684587,-34.824681612565584
perfect_v2v,hold,99,104,0,1,0,8.351499745782021,-61.08763686900629
perfect_v2v,hold,100,94,0,1,1,7.044414012429536,-52.88252840028798
perfect_v2v,hold,101,91,0,1,1,7.165399360691749,22.17521208484744
perfect_v2v,hold,102,118,0,1,0,10.819707897355775,-71.35229794593153
perfect_v2v,hold,103,112,0,1,0,9.38583074973205,-65.22280474721052
perfect_v2v,hold,104,94,0,1,0,9.815446920612716,-44.87932933551623
perfect_v2v,hold,105,100,0,1,0,19.686303657247773,-32.99745915494532
perfect_v2v,hold,106,58,1,0,1,4.2752639512221196,-127.73442642149045
perfect_v2v,hold,107,61,1,0,1,4.339795184767751,-215.3864433104253
perfect_v2v,hold,108,94,0,1,0,9.93684518012093,-44.86376871988864
perfect_v2v,hold,109,103,0,1,0,9.665231020284326,-57.059567589860094
perfect_v2v,hold,110,58,1,0,1,3.698920771303622,-213.26283433354155
perfect_v2v,hold,111,118,0,1,1,6.248869831471508,-81.35940756499417
perfect_v2v,hold,112,120,0,1,0,17.00377754366657,-59.39095722354057
perfect_v2v,hold,113,122,0,1,0,12.686916079153137,-67.43401647174426
perfect_v2v,hold,114,62,1,0,1,3.9017867453813886,-129.82974862644716
perfect_v2v,hold,115,98,0,1,1,5.421423224729802,-60.957982831875725
perfect_v2v,hold,116,117,0,1,0,14.496953430886814,-63.34404902872548
perfect_v2v,hold,117,93,0,1,1,7.7703297401071305,21.640810386497293
perfect_v2v,hold,118,92,0,1,0,11.904592780308873,-38.82294952645573
perfect_v2v,hold,119,56,1,0,1,3.614428120544197,-209.27510506913012
perfect_v2v,hold,120,61,1,0,1,3.9989985071734844,-128.76824486185728
perfect_v2v,hold,121,66,1,0,1,4.219677648360441,-130.8451229352966
perfect_v2v,hold,122,60,1,0,1,3.814652743393003,-128.79652030039
perfect_v2v,hold,123,61,1,0,1,3.8347281913610702,-219.36696532676893
perfect_v2v,hold,124,58,1,0,1,4.135139162769351,-213.34230949599805
perfect_v2v,hold,125,57,1,0,1,3.7630064913924146,-209.31809947761627
perfect_v2v,hold,126,125,0,1,0,29.775253707663683,50.50335200083309
perfect_v2v,hold,127,122,0,1,0,11.930083855427487,-71.44343883492061
perfect_v2v,hold,128,99,0,1,1,5.10339698264603,-62.98784411368153
perfect_v2v,hold,129,69,1,0,1,3.621215440187077,-133.4771182724348
perfect_v2v,hold,130,65,1,0,1,3.232256698225866,-227.4655045245563
perfect_v2v,hold,131,100,0,1,1,6.4132885637991475,-60.98960106085343
perfect_v2v,hold,132,119,0,1,0,16.452350830490282,-59.36646121966956
perfect_v2v,hold,133,55,1,0,1,3.546896530448555,-207.27848158257106
perfect_v2v,hold,134,56,1,0,1,3.609208543117365,-209.26864652845705
perfect_v2v,hold,135,68,1,0,1,4.344463211962191,-131.87937691614636
perfect_v2v,hold,136,119,0,1,0,10.173437817144938,-71.38363367870146
perfect_v2v,hold,137,59,1,0,1,3.2242407018802264,-215.29016423368802
perfect_v2v,hold,138,102,0,1,0,10.762245495475876,-53.040302669212934
perfect_v2v,hold,139,108,0,1,0,15.402457495633929,-47.14390155790899
perfect_v2v,hold,140,60,1,0,1,4.30001554250623,-215.3858600037164
perfect_v2v,hold,141,97,0,1,0,19.610212187155305,-28.937429138790947
perfect_v2v,hold,142,124,0,1,1,5.292364906824348,-91.48167989047366
perfect_v2v,hold,143,108,0,1,0,17.626412484971734,-45.14743753190004
perfect_v2v,hold,144,61,1,0,1,4.468298229977095,-129.30336918016044
perfect_v2v,hold,145,101,0,1,1,5.065885930195634,18.976605334324546
perfect_v2v,hold,146,58,1,0,1,3.705303187767103,-213.33396418781388
perfect_v2v,hold,147,55,1,0,1,3.445843078284572,-207.27105010440837
perfect_v2v,hold,148,61,1,0,1,3.453485102587722,-219.3928292334101
perfect_v2v,hold,149,122,0,1,0,13.807940986899979,-65.42071894704831
perfect_v2v,hold,150,125,0,1,0,20.94154275877668,-55.49825983875523
perfect_v2v,hold,151,64,1,0,1,3.6204407390194793,-225.4505630840818
perfect_v2v,hold,152,115,0,1,0,13.766146190905884,-59.304837811316546
perfect_v2v,hold,153,91,0,1,1,7.252702327790309,-46.832005538568836
perfect_v2v,hold,154,102,0,1,0,13.311090008595285,-47.02990228349243
perfect_v2v,hold,155,112,0,1,0,18.790245876096265,-45.224087095409104
perfect_v2v,hold,156,119,0,1,0,8.705011443379908,-75.37085786592571
perfect_v2v,hold,157,114,0,1,0,19.76261634359582,-45.26259810598546
perfect_v2v,hold,158,55,1,0,1,4.129413630789599,-205.28160224725013
perfect_v2v,hold,159,95,0,1,1,5.9576077552515825,-54.893109168443104
perfect_v2v,hold,160,103,0,1,0,10.278711168379717,-55.04893575758429
perfect_v2v,hold,161,106,0,1,0,15.875061266871159,-45.10764151700464
perfect_v2v,hold,162,122,0,1,1,7.3470809786661775,-83.43269259459669
perfect_v2v,hold,163,95,0,1,0,9.229968487311691,21.10391294047686
perfect_v2v,hold,164,122,0,1,0,13.974689946216932,-65.43115641138205
perfect_v2v,hold,165,106,0,1,1,5.638414180850526,-69.11361684155868
perfect_v2v,hold,166,98,0,1,1,6.711950403885734,20.054963869156495
perfect_v2v,hold,167,120,0,1,0,16.284564995053252,-59.39187650304288
perfect_v2v,hold,168,73,1,0,1,4.458593385453566,-135.52522077115503
perfect_v2v,hold,169,105,0,1,0,13.361287034716254,-51.108262178616485
perfect_v2v,hold,170,96,0,1,1,6.25867844914757,-56.901874326082094
